id,month,day,hour,latitude,longitude,sea_surface_temp
13580228,11,18,15,57.16,-170.18,
2425555,3,13,16,38.9,-76.4,8.3
8608093,10,19,20.67,-52.85,8.38,
248788,2,8,22,30.4,-81.5,17.5
14601916,10,18,18.48,-10.34,-123.48,26
19065815,6,2,3,-42.77,30.32,12.6
10511714,4,16,5.98,-22.72,-116.48,26.6
16845053,10,25,16.83,38.6,-76.4,
19683317,2,20,2.17,34.63,-162.96,15.5
15437907,9,13,14.17,60.6,3.7,9.9
10004426,8,31,8.35,28.25,127.14,28.1
14785763,3,24,20,-51.9,-58.4,
12795815,2,24,6,39.4,-124,9.3
8301236,2,9,11.83,30.66,-121.44,18
523852,11,16,6.83,40.2,-73.2,13.3
5923972,4,28,21.83,33.7,-120.2,
2424733,2,13,15,18.5,-66.1,26.5
9533929,8,16,3,44,-68.1,
8191552,3,6,0,64.3,7.8,7.1
5576267,9,18,22.13,8.43,154.37,30
18376204,9,11,13,33.66,-78.92,27.2
16863768,4,26,12.35,30.7,-81.3,21.3
4648457,5,20,15.5,-18.74,-125.05,26.5
11464567,9,14,2,18.46,-66.12,30.4
7137928,10,4,15,-41.66,163.55,13.6
12807552,2,25,20,-23.3,-26.87,27
15936700,2,28,23.83,30,-80.5,22.1
6783346,7,24,6.5,46.2,-124.1,
2743368,5,23,7,32.4,-119.5,13.6
8106687,9,3,11,38.98,-76.48,
8622943,4,19,6,30.42,-87.83,
8281783,10,9,10,1.97,-170.06,28.5
12280824,12,9,7,41.29,-70.1,8.6
1988067,3,31,17,47.2,-87.2,
14941301,10,28,9,50.6,0.5,14.6
4700185,6,22,8.17,42.13,-165.52,
5368763,2,12,16,-34.43,-18.59,22.6
1337736,6,11,7,62.58,-14.45,9.5
3037181,10,1,17,17.94,-67.05,30.3
10932555,8,28,6,46.2,-124.1,
3096356,8,3,5,42.59,-87.81,
14818029,4,25,5,-7.53,-116.39,27.8
1192423,4,6,4,25,-80.4,25.5
10394163,9,12,2.42,26.9,-85.12,29.1
17984214,8,30,13,33.72,-118.27,20
8499467,9,15,7,19.2,-96.1,
14316977,7,9,21.17,46.2,-124.1,15.5
141031,11,5,9,42.49,-79.35,
4802419,1,25,2.83,46.1,-124.5,8.8
2547290,2,17,0,53.3,-5.6,
3745777,10,23,8.83,59.7,-143.4,8.9
19100294,6,3,17.95,25.43,153.12,26.6
19225920,3,6,15.07,42.5,-70.6,5.4
6462163,10,14,9,26.65,-81.87,26.4
9535925,2,16,12.47,43.44,-143.35,9.2
18714507,10,21,2,56.3,2.2,
16933198,11,28,6,62.34,-25.35,
11833891,2,25,12,48.5,-124.7,7.2
10203192,5,6,15,-3.7,-31.3,
4105147,2,4,11.98,-39.14,-35.54,20.2
14975519,8,30,23.52,21.22,142.58,28.7
3948743,2,29,21.83,41.4,-70.2,
1010107,12,1,1.13,-43.1,147.45,15.1
14590686,10,18,13.67,-28.58,57.44,23.3
11161155,3,5,22,48.5,-124.7,7.2
3639502,5,20,8,62.2,-15.2,9.2
16517002,2,15,20.5,27.9,-93.6,20.9
2576970,2,18,16.55,18.94,-34.05,23.1
4707423,11,22,0.33,37,-76,
6519139,3,16,23,53.63,-33.49,6.2
1789801,12,24,22.17,39.2,-76.4,
9362777,9,11,22.73,27.48,-84.45,
7517247,10,16,21,-32.38,-100.83,16.6
18794913,3,24,11.67,-34,-160.35,21.3
14364066,12,11,18,-41.36,124.94,13.4
7978414,9,30,10.73,32.7,-47.09,25.9
12139744,1,4,11.5,29.36,-71.71,22.3
16540199,12,16,1.98,31.16,-16.49,20.7
18813422,1,24,0,24.5,122.5,19
16327680,5,10,20.17,14.55,-61.1,27.2
9178748,6,6,16,22.08,-62.19,27.7
471649,12,15,9.98,28.01,-35.06,22.8
19314370,6,9,21.5,38,-76.3,
2696408,8,22,17.25,7.36,-161.44,28
17160434,12,5,7.87,34.92,-32.59,19.2
5576450,3,18,0.1,46.9,-124.2,8.3
11374110,7,11,8,59.4,-153.4,
13151314,2,5,5.17,47.58,-158.76,6.1
1950030,2,29,3,37.23,126.02,2
18458507,3,14,6.5,42.05,-52.2,14
16452046,2,13,4,38.9,-76.4,4.6
10174812,9,5,9,1.96,-125.05,26.9
16658897,7,20,18,44.3,9,
3354970,11,11,20.5,24.65,-38.49,25.5
442539,7,14,13.07,44.1,-69,14.5
8058046,1,2,19,28.93,-95.3,15.2
5236205,9,7,13.15,28.89,-90.02,
805016,6,25,20,30.32,-90.28,
11214098,5,7,0.83,-57.09,-54.66,2.2
1558764,3,17,4,38.6,-125.6,10.9
513883,11,16,6.5,-49.22,-175.78,10.9
8716200,10,22,3.2,-12.99,-174.25,28.7
1150016,7,5,14,24.55,-81.81,30.4
10470407,7,14,18,41.64,-87.14,
10202077,6,6,22.98,18.78,159.26,28.7
17631832,2,19,11.33,39.2,-76.4,
8977509,3,30,3,55.66,-14.25,10.9
9648640,3,20,19.9,30.44,-55.41,20.6
12533729,12,16,1,28.16,-82.76,
2155431,8,5,17,39.58,-75.59,28.8
652094,4,20,6,-2.5,83.8,
19833361,1,25,12,15.6,-65.4,27
9245323,8,8,7.7,61.49,-35.97,11.3
1039812,10,2,6,58.2,-3.1,
3067741,8,2,14.5,38,-76.3,
2709916,8,22,2.83,43.5,-70.2,19.6
8061520,12,2,12,56,-2.9,8
3558147,12,17,18.67,-48.91,-177.37,10.1
7841040,11,26,14,66.3,-18.2,
5869451,1,27,22.47,33.2,-117.4,14.7
10516657,1,16,6.5,46.98,-4.38,12.6
4133894,12,4,4.83,45.9,-125.8,10.3
15092152,8,3,15.83,33.7,166.58,26.1
4000851,12,31,4.5,25.26,53.88,23.2
7543879,3,17,10.5,38.89,-47.24,18.1
9820307,11,25,15,50.9,-136.1,8.1
19933124,9,28,18,34.41,-119.69,
10297294,10,9,2.32,39.41,-30.3,21.1
8368086,2,11,4,34.1,-77.7,12.4
2548996,9,17,21,59.7,-149.5,
15955939,8,29,6.83,40.5,-69.2,
15914854,2,28,16,37.53,130,9.9
17067279,7,2,2,-24.55,168.47,
17456165,4,14,14.83,-26.28,65.15,25.2
8448375,3,14,16,59.6,-151.42,
17002651,12,30,18,21.54,-50.49,25.8
2650244,1,20,10.83,-17.73,49.87,29.2
14548425,10,17,9.5,42.8,-70.2,13.7
16376743,10,11,17,-34.78,-163.34,15.4
11098344,6,3,8.5,-26.81,48.06,25.2
5650707,12,20,0,-31.02,-116.07,22.5
14431109,5,13,6,36.8,-122,10.9
4569696,12,18,7.05,36.9,132.22,12.6
18731576,8,22,7,56.9,-154.25,
3723199,3,22,4.67,-49.49,126,9.7
8771772,8,24,4,-12.05,54.96,25.2
2805923,1,25,15,40.66,-74.07,
15494741,12,15,19,48.37,-124.62,8.9
14771859,10,23,18,-12.06,54.97,26.4
3889609,12,27,20,44.25,-86.35,
4556234,2,17,18,-49.22,-148.08,12.8
18893448,10,27,21.5,-57.43,-54.48,
8748421,1,23,4,-5.04,95.07,28.2
11616012,1,19,23,30.42,-87.83,
8597831,12,18,23,51.4,-128.8,
12857636,2,26,10,-30.75,-13.43,
554509,9,17,21.9,70.4,-146,4.1
13721455,3,22,5.27,-60.19,-50.2,0.8
1028851,8,1,22,50.9,-136.1,12.7
6747900,5,23,15,31.38,-80.85,24.5
16552227,12,17,13.33,-16.59,98.13,26.4
8306965,1,9,0,30.33,-89.33,15.1
9276963,7,9,22,52.23,-174.17,6.3
10958572,9,29,6.17,-21.3,-40.97,
19713500,3,21,18.83,18.3,-64.8,
171310,7,6,14,56.73,-159.58,4.8
7153898,6,5,16.23,26.35,-151.32,23.5
3724191,6,22,23,-52.63,159.54,6.4
8293613,4,9,11,29.2,-94.4,24.1
12183536,3,6,4.87,-16.16,-127.13,28
9236513,12,7,18.67,-37.55,156.39,16.3
47458,5,2,8,-47.31,57.52,9.5
9818025,1,25,6,58,1.4,
18150952,6,4,15.83,33.4,-77.7,24.3
7422949,5,13,16,76.4,-84.7,
14146687,6,4,17,26.4,-81.88,
13245488,5,7,20,42.74,-124.5,8.4
17902699,7,27,10.62,27.44,-62.51,27.8
5800656,5,25,19.5,43.34,-146.97,10
19186705,2,5,1,43.08,-79.01,
9654389,4,20,3,36.5,-8.5,15
1482528,11,15,22.78,-28.96,-106.36,22.3
1519243,12,16,4,0,89.8,28.8
11882515,10,27,0,88.73,6.93,
5890560,7,27,2.67,-16.83,161.49,25.3
16634392,2,19,12.5,38.68,-45.92,16.7
6326486,3,10,19.5,26.2,-96.5,19.1
7226354,7,7,1.33,-41.43,4.98,10.5
3598429,3,19,18.82,8.03,155.85,28.8
17283881,7,8,11,43.46,-76.51,
17330105,8,10,6.67,33.46,-53.1,27.3
10908109,2,28,23.05,-31.97,-137.68,22.4
4269206,2,8,1,-8.9,130.5,28.8
6250898,8,8,12,36.61,-121.89,
4843441,5,26,23,46.1,-131,10.5
9027451,12,1,6,51.74,-49.5,5
7283137,7,9,11,0,-22.99,24.8
1987696,5,31,4.83,17.18,89.48,30
9910308,6,28,17.15,27.38,-139.47,21.2
8829944,11,25,17,37.71,-29.66,18
14661506,9,20,11,29.79,-84.88,
17148621,11,4,20,30.36,-88.42,
7706512,3,22,11.33,30.18,-176.11,19.4
7732198,1,22,4,18.3,-64.8,26.2
4652052,8,20,18,9.9,66.2,28.3
9408571,9,13,23.83,58.2,-138,12.3
15339549,1,10,19,29.87,-89.67,16.6
12876318,4,27,1,61.73,-23.52,8.3
12578516,2,18,1,-24.09,-15.76,25.7
9691221,5,21,10,24.3,-162.1,24.6
15734702,6,22,3,41.83,-83.19,
19812014,6,24,13.83,48.1,-87.8,6
19385690,1,11,2.1,37.91,-122.37,
2703391,5,22,9.35,37.9,-123.5,11.6
16318187,11,9,9,32.3,-80.4,
1946720,9,29,0,61.6,1.3,
14116927,1,3,10.17,18.3,-64.8,
1474712,9,15,7,42.8,-70.2,18.8
10528157,1,16,18.5,-47.63,-53.4,14.3
2961819,12,30,4.5,-35.13,70,17.2
16214838,9,6,19,27.64,-82.56,
7561187,6,17,7,33.6,-65.2,23
3433707,7,14,7.43,8.75,-177.57,28.1
5811281,4,25,20.83,46.09,-22.8,13.8
1308270,12,10,11.67,36,-43.56,19.9
11524167,3,16,16,42.1,-83.1,
12185686,9,6,0.17,-43.93,45.76,
16693619,10,21,16.33,32.87,-117.26,
7463340,7,14,20,30.2,-88.1,
267261,6,9,7,57.05,-135.34,
10466357,6,14,23,34.01,-118.5,20
6449872,2,14,12,-35.44,-136.1,20.8
18696377,11,21,3,51.4,-128.8,
7154158,1,5,10,-12.01,80.53,28.8
18676967,9,20,8.83,18.3,-64.8,
386646,2,12,17,-2.01,155.98,29.2
15581968,4,17,23.13,47.3,-122.7,
15424175,1,13,10.35,2.67,119.99,30.6
8985081,10,30,6.78,32.34,128,23.7
10474336,7,14,4,56.3,2.2,
13117513,2,4,0.33,-44.3,-0.13,
12976299,7,30,3.72,-11.34,-173.03,28.7
17981331,7,30,18.83,-42.2,39.13,10.8
2014534,3,1,9.67,-38.23,-154.16,18.2
14265812,5,8,1,37.1,15.4,17.4
19141910,2,4,6.67,-47.27,85.38,8.2
9779426,6,24,18,42.36,-87.81,
7071784,12,2,16.67,30.17,-26.99,21.5
12365829,8,11,11,18.48,-66.7,
16035584,9,1,9,39.8,-10.1,
15342737,12,10,8,19.59,-96.38,
6836235,10,26,8.25,-13.51,127.37,29.6
17823578,10,25,13,-7.98,95,27.3
17661872,3,20,22.83,44.36,-8.43,12.5
11818720,9,25,11,8.1,77.2,
10501941,8,15,18,54.1,14.2,
4471209,7,15,17.68,28.06,153.65,27.9
15126060,11,4,20,-14.89,-138.26,27.6
258202,1,8,21.17,66,8.1,
5040626,4,2,14.17,-4.16,94.66,
5253002,6,8,17,47.6,-52.7,5.4
12660608,5,20,19,17.5,-152.4,23.9
11034128,11,1,11.07,42.3,-65.9,14.3
18953346,12,29,13.4,-8.78,-127.94,26.7
5743674,8,23,3.27,-10.51,-177.87,28.4
15134872,7,4,22,61.69,-33.78,10.4
11485143,6,15,18.67,-28.92,-121.65,20.7
6190957,1,6,20,44.6,-124.3,
16387182,1,11,23.17,18.3,-64.8,
18559777,1,17,22.5,-54.65,50.17,2.3
7764171,1,23,8.75,41,-73.6,
14850106,3,26,16,49.15,-17.82,12.2
11148761,1,5,15.4,-21.9,-139.64,27.2
8616725,1,19,16.5,-36.19,-152.6,19.3
2061215,11,2,11,43.34,-78.72,
3496433,3,15,5.83,19.3,-160.6,24.6
1024214,6,1,4,-0.01,-34.99,27.4
5620826,2,19,1,7.96,156.03,28.2
3344079,7,11,7.92,-11.52,169.94,28.4
13249326,4,8,8.5,-37.42,177.86,20.5
14135361,9,4,23,60.8,-146.9,
12545473,10,17,16.73,33.54,-151.48,23.6
11939775,7,29,9.55,29.6,-175.52,26.3
11696426,8,21,11.78,-19.6,-34.79,24.3
3912251,3,28,17,38.11,-16.38,16.2
9177847,1,6,20.62,-37.76,-29.91,18.7
1534300,3,17,11,-30.26,-30.53,24.6
13178754,10,5,4,4.16,-37.92,
18701729,4,21,12.5,32.5,-117.4,16
10827973,3,25,11,35.5,-6.3,15.4
8176748,6,6,6,57.8,-136.9,9
19662837,12,20,2,43.35,-124.32,10.8
9574535,6,18,16.83,18.3,-64.8,
2470098,3,15,5.3,39.28,-70.77,16.3
13298972,9,9,16.83,41.4,-70.2,
13838288,10,25,12,0.06,147.02,30
15069568,2,2,17.45,15.68,-159.85,24.9
16197355,6,6,0,47.2,-86.5,
18935119,3,28,19.83,34.33,-21.36,18.9
8172000,12,5,4,39.5,-76.1,8.2
17570973,12,17,20,57.6,1.1,
18849316,4,25,15,36.2,-5.4,16.7
16984569,7,30,12,-28.67,-97.78,18.1
2297268,4,9,22,-2.01,-179.87,28.1
19287676,7,8,9,64.5,-165.43,9
11847820,9,26,18,-5.2,106.7,30
5881655,5,27,21,38.5,-74.7,21.8
5199691,5,6,18.83,48.3,-123.2,
16187550,12,5,10,-11.4,148.1,28.4
19083513,7,2,0,44.7,-75.5,
4360146,3,11,1,47.2,-87.2,
10392157,10,12,12,22.3,-44.48,28
18090890,3,2,14.83,43.5,-70.2,5.2
1315276,5,10,23,14.9,-74.9,28
12517318,2,16,21.83,-58.77,-55.57,3
5124237,2,4,18,-35.3,116,
473086,1,15,18,35.6,151.7,13
4146488,8,5,18.78,25.11,-123.96,20.3
5231488,2,7,10,43.8,-68.8,
15843191,6,25,12.17,-15.14,-135.14,26.9
17812710,8,24,17.33,-28.73,-30.9,21.1
3137254,8,5,19,48.1,-122.7,
420567,7,13,21,34.6,-76.5,
19952920,10,29,15.05,8.9,-170.56,28.4
10123089,10,4,0.33,42.8,-86.3,17.3
17392063,12,12,8.57,35.93,-166.58,16.4
18407589,9,12,14.83,44.3,-67.3,15.5
6157650,11,5,23,35.8,-75.55,
14260325,8,8,12.52,33.65,-39.34,27.2
15740646,8,22,0.83,88.97,-45.14,
6035245,12,1,3,23.9,-111.8,25.5
10788562,10,24,5,40.66,-74.07,
16441970,2,13,4,26.2,-97.1,16.4
16855440,1,26,10.18,-32.02,-39.87,22.7
18668375,2,20,12.78,-11.7,7.8,26.6
19260446,2,7,4.33,28.2,-88.5,
16237791,6,7,6,0.04,-179.91,28.3
7412845,5,13,15,48.6,-68.8,
15843365,6,25,21,4.85,137.28,29.3
7617413,2,19,16.83,-47.54,-5.42,
235940,8,8,6.83,-12.99,179.6,28
15822384,11,25,17.25,-10.39,2.69,23.1
9023621,10,1,10.1,71.5,-164.1,1.3
17875942,2,26,20.67,-51.76,-172.17,10.7
15854222,7,26,5.65,-52.53,-27.73,1.8
369840,7,12,8,63.23,-32.94,11.9
394040,4,12,16.75,47.8,-122.8,
16919197,11,28,20.83,-24.15,-133.8,
2400972,4,13,0.17,-51.96,-41.98,3.5
14831112,6,25,11,11.48,-22.99,27.5
19616897,5,18,17,-39.87,28.45,15.5
3843093,5,26,18,43.3,-124.4,
11505315,4,15,18,17.4,-104.1,25.5
11441036,11,13,9,38.03,-122.13,
17686832,11,21,9.23,33.13,134.03,21.2
4633655,10,20,11,37.41,-76.71,
8620101,7,19,16.33,-46.17,45.34,
19412781,3,12,19,19.29,166.62,
9655036,10,20,14,14.1,51.6,27.4
18144565,12,4,7.67,-24.45,95.84,23
3742163,1,23,3,49.1,-2.2,9.8
258041,7,8,18,57.3,-133.6,
4754589,9,23,2.17,47,-88.4,16.3
12627374,5,19,16,27.1,-82.4,29.7
16915819,4,28,7.27,-36.32,90.88,17.5
5531419,1,16,11.83,17.5,-152.4,
3378960,10,12,9.8,34.6,-74.57,28.3
2544301,7,17,23,55.06,-162.33,9.5
2181331,1,6,13.67,-28.2,-117.8,23.5
15472742,4,14,12,-16.07,54.99,
2539494,12,17,3,47.27,-18.5,13.7
1259935,1,8,11.67,-9.93,78.41,29.6
9405645,3,12,19,-49.53,81.82,5.7
5458195,2,14,9,-20.79,-162.72,27
15297776,6,9,23,42.8,-50.69,
8941243,7,29,23.98,7.76,-36.99,27.6
4603617,7,19,0.53,41,-71.1,23
3576528,8,18,20,36.3,34.2,
13403172,11,12,23,17.9,-66.5,29.2
2945988,9,29,11,56,-3.2,
16930656,10,28,1,52.6,-30.65,13.8
10618650,9,19,22,53.3,-133,
16802651,2,24,0.83,11.65,-43.54,25.6
8338022,11,10,1,13.44,144.65,
16950943,5,29,10.53,31.41,-30.34,21.2
10725886,4,22,5.85,28.04,157.34,20.5
13752157,6,23,21,41.32,-20.39,18
4087360,10,3,3,53,-15.9,13.3
18282920,5,8,1.83,18.3,-64.8,
12935946,6,28,16,28.9,-78.5,26.6
14492424,4,15,23,30,-80.5,22.4
15772792,10,23,1.33,39,-76.4,
3374462,1,12,17.1,24.68,137.19,23.7
15879515,9,27,9.2,36.94,-167.8,22.1
3043502,11,2,6.2,-10.27,172.2,29.9
4899116,11,28,13.45,23.02,131.53,24.9
12441437,2,13,18,29.8,-81.3,15.2
8510199,5,16,9.95,-45.38,40.47,8.6
3822430,8,25,12,-38.8,140.9,
15016087,5,31,11,44.06,-86.51,
9862930,3,26,0,53.6,-131.1,6.6
5809104,9,25,2.75,-8.95,-13.44,23.7
6302238,12,9,12,41.52,-70.67,7.8
3719466,3,22,5.17,-58,-58.59,
6200927,4,6,16,37.93,-122.4,12.3
5470700,4,15,2,34.44,-67.46,19.1
4132371,4,4,20,59.7,-143.4,5.6
12767532,12,23,20.67,-37.32,156.63,18.5
18323010,1,9,2,46.6,-4.7,13.8
10811617,2,25,8.33,35.62,-24.39,17.5
8158242,3,5,16.33,-41.04,143.44,17.2
2762228,7,24,17.07,-52.2,-28.28,1.9
635898,8,20,12.98,32.27,132.59,29.1
17002898,1,30,6,38.6,-76.4,
8175525,8,5,9,44.2,-57.1,19.8
1700317,9,22,21.83,29.62,-86,28.4
19100396,4,3,6.15,-26.08,-36.32,26.3
265169,11,9,20.5,49.36,-169.12,6
878720,3,27,2.07,46.1,-124.7,8.7
17355126,11,10,11.33,23.21,-87.88,
11931739,4,28,1.75,40.9,-73.7,
6797087,10,24,11,45.3,-83.4,
19153403,12,4,0,18.09,-67.94,28
6744335,5,23,1.67,24.19,-76.03,26
19857212,6,26,6.05,-5.47,-179.44,29.6
7476893,8,15,21.5,-29.6,51.71,20.7
14533671,10,16,6.27,19.8,-155,26.1
18454741,8,13,6,46.27,-84.19,
17430409,9,13,8.18,50.72,-34.98,16
7840050,8,26,8.02,37.79,-45.88,26.9
14586786,3,18,17.43,35.93,135.17,10.1
12492071,10,15,19,18.34,-64.92,31.3
15749609,7,23,19.2,-5.64,163.42,28.8
16027786,5,1,21.9,-39.58,150,19.3
14909783,9,28,19.67,-29.48,-121.07,20
7444308,6,14,4.83,-46.29,47.45,
19589529,2,17,1,44.02,-83.54,
5607314,10,19,15.18,-18.18,-25.39,23.2
5976383,4,30,14.25,41,-73.6,
597698,8,19,9,-40.59,158.68,13.7
3357128,5,11,1,29.2,-94.4,26
11644470,10,20,9.1,-7.97,-115.38,25
15892063,5,27,13,48.9,-130.7,
16423923,4,13,14.8,33.5,-117.8,14
16277209,5,8,0.5,43.68,9.14,16.2
14424146,4,13,7,26.96,-42.17,22.4
12502035,5,15,11.33,-47.65,164.67,11.2
8972832,9,30,11.5,-3.14,144.73,28.5
10135790,12,4,17,18.6,-77,29
17770401,9,23,0,54.2,-164.1,9
7510763,1,16,14.5,-38.48,10.51,17
17068100,9,2,16.52,35.78,-143.9,22.8
8399897,3,12,22,29.73,-93.87,
9170585,4,5,7,41.9,-124.4,9.7
2917949,4,28,9.83,30,-80.5,
13005727,7,31,16,46.2,-124.1,12.4
1950511,1,29,23.73,33.57,-173.6,17
16297195,10,9,7,-25.18,-126.74,23
10238808,4,7,8,-4.97,156.02,29.7
18242834,6,7,3.43,33.6,-118.3,18.1
7269742,4,8,14,21.95,-159.36,25.4
4054879,2,2,20.33,-46.32,154.46,12.7
7356039,7,11,22.67,-15.79,-11.66,22
13887548,11,27,7.17,-30.96,58.22,20.3
17277002,11,8,6,-35.2,178.1,
3590957,10,18,22,42.36,-87.81,
9568652,4,17,13,38.33,-75.09,12.2
19595583,11,18,5.65,21.56,124,26
8704659,5,22,7,46.09,-85.44,
17629272,9,19,13,45.78,-84.73,
11398778,3,12,0.25,28.2,-89.2,
2364567,6,11,1.98,47.3,-122.7,
9108716,6,3,16,44.9,-66.99,7.9
5545727,4,17,17.07,29.26,152.05,17.7
13467977,3,14,23.83,58.2,-138,5
17381949,6,11,4.5,37.6,-76.3,
2933264,7,29,13.83,42.3,-70.7,19.1
3167970,9,5,0,47.3,-52.7,15.3
11459976,9,14,6,62.6,-50.7,
16370630,11,11,8.65,-9.49,-23,23.6
19204792,3,6,22.4,-48.12,-56.23,11.1
1241103,11,8,17,80.61,137.07,
9704259,7,22,5,-2.3,-98.2,
15845143,5,25,19,45.56,-123.91,13
5916999,3,28,18,50.62,-173.96,3.1
10248525,4,8,10.97,60.8,-146.9,
16979590,6,30,20.33,25.9,145.25,29.7
11163728,1,5,0,1.96,156,28.7
4344355,11,11,7.67,27.3,-90.5,
7164987,12,5,1.77,36.3,-122.1,14.9
6161472,5,5,17.5,-29.73,63.71,22.6
11891128,11,27,10.5,6.06,90.46,29.4
7310764,6,10,4,28.2,-89.2,
665152,8,21,7,66.4,-23.4,
2158336,5,5,2,41.6,-87.4,6.1
6265717,4,8,14,48.3,-122.8,
3066879,11,2,13.5,39.5,-76.1,
3896799,4,28,22.55,-30.26,-102.28,22
1696266,3,22,4,40.08,-74.87,
12029739,12,1,4.17,-9.33,60.56,28.6
5069083,2,2,3,37.6,-76.3,7.6
4733416,1,23,23.5,-38.09,11.02,20.2
7129907,12,4,8.33,34.2,-76.9,16.7
19486498,3,14,4,45.1,-87.59,
16492676,11,15,17.87,36.9,-75.7,13.6
15942590,11,28,10.83,-36.93,47.37,16.8
14591565,4,18,4,35.14,-44.85,18.7
15520827,7,16,21.95,49.19,-42.93,14
11178639,5,5,20.5,-36.78,42.67,20.7
8802109,7,25,1.38,-42.07,-43.3,9.8
327773,12,10,19,47.75,-90.34,
5800887,6,25,0,53.74,-46.44,11.5
533324,8,17,22,-43.18,109.5,10.5
4818356,10,25,0.73,37.08,-166.66,18.2
3497459,3,15,19,29,-94.9,19
13850919,12,26,20.83,-19.9,-85.3,
11806060,8,25,22,58.1,-159.92,9.4
12825899,3,25,18.75,25.72,-75.56,24.5
14901906,10,27,20,38.22,-122.03,
19452956,4,13,4.83,14.2,-46,
658403,1,21,13,-27.07,-156.78,24.9
18630834,7,19,17,35.77,-42.14,
2361244,6,11,2,44.6,-124.3,
9305030,3,9,18,26.7,-79,
18042493,2,1,6,7.8,116,28
12818646,8,25,16,42.36,-87.81,
2989957,8,31,19.12,31.29,-70.91,28.5
6871128,6,27,23,-28.11,5.6,18.8
12356629,6,11,3.33,37.4,-30.48,20.5
14197200,5,6,12,5.8,99.8,
4789069,10,24,22,43.46,-76.51,
10364111,10,11,16,28.85,-30.87,25.4
5692128,10,21,20,45.93,-39.31,18.7
14975855,9,30,19.33,38.91,-47.58,
11844168,6,26,7,18.1,145.8,29.6
2577695,11,18,13,28.42,-36.13,24.1
2129667,4,4,14.67,25.58,-37.92,22.6
11143361,8,4,8.17,-47.28,62.62,
8192538,8,6,5.22,20.8,-157,26.1
9555585,10,17,3,22.47,-44.82,27.7
12052693,11,2,19.33,-28.42,-39.44,21.1
14150329,10,4,19,46,-73.2,
17037797,8,1,9,70.17,12.4,9.9
3297837,1,9,11,30.23,-88.98,
12053791,3,2,10.17,-54.51,24.59,1.5
2773759,9,24,5.55,-2.61,-19.41,25.5
16388834,7,12,4.48,-5.36,-93.01,25.2
5917817,5,28,6,44.3,-67.3,10.2
17428280,10,13,4.33,33.4,-119.5,19.6
11029688,9,1,20,-36.3,175.1,14.8
17618424,11,18,18,4.6,-2.8,28.2
18622017,11,18,2,57.27,-133.63,
4901545,12,28,9,23.06,-40.54,24.3
19318529,7,9,13.17,-26.9,-135.86,21.5
11265824,8,8,8.17,-46.51,106.62,
9468448,4,14,17.5,-45.12,115.09,10.7
14165797,4,5,8.83,-32.07,90.65,21.5
13717473,9,22,23,38.8,-34.73,22.1
5858759,1,26,13.33,34.29,-50.01,19.5
18355061,5,10,8,42.96,-29.84,15.6
6977238,1,30,17.83,38.5,-74.7,9.2
14500603,3,15,3,33.3,135.7,
10131989,7,4,13,47.6,-52.7,
1991217,12,31,18.92,11.53,179.98,27.7
12926860,11,28,15.67,27.2,-82.9,21
19829634,6,25,0,26,-85.6,28
12775771,1,24,20.2,36.6,-121.9,11.7
11214804,1,7,8.63,-17.4,-7.58,21.6
4792546,12,24,18,32.78,-79.93,13.1
3892311,4,27,6,27.98,-82.83,22.6
7273677,5,9,14,-13.53,-32.61,27
9984159,4,30,6,18.3,-64.8,26.5
16419553,9,12,3,26.7,-79,
8228684,3,7,18.67,71.34,-156.72,
6173688,6,6,4.5,24.37,-73.38,27.8
14223780,10,7,18,19.7,-80.06,29.7
15331216,9,10,20,26.45,-35.76,27.3
14305573,4,9,23,29.2,-12.4,20
6882790,8,27,5.83,53.33,-160.85,
17780197,4,23,0.33,-47.93,162.29,12.5
11300617,6,9,11,36.78,-76.3,24.4
16256166,1,8,3.5,14.98,168.67,27.5
835851,1,26,4,60.68,-151.4,
17092129,3,2,0,30.1,-87.6,18
7776270,3,24,3.5,-39.48,-24.6,
15390616,6,12,15.67,-12.13,99.33,28.3
16827293,10,25,15.83,-20.09,-172.47,26.9
65070,3,2,6.83,54.23,-158.17,3.2
11520985,12,16,17.83,40.2,-73.2,10.9
6297776,11,9,6,40.9,151.6,15
1354569,7,11,18.63,16.66,-16.67,27
6646430,10,20,10,60.2,-1.2,
1313863,5,10,18,45.06,-83.43,
17334265,4,10,11,-38.2,144.9,18.4
5514763,5,16,8,-2.52,96.82,
14129310,9,4,13.83,1.17,83.77,29
5060476,7,2,23,71.19,169.29,1.1
10481726,11,15,13.6,26.32,-64.79,25.8
15442415,2,13,21.83,-46.37,-42.12,15
14855028,10,26,16.17,-37.56,66.64,14.1
14659844,1,20,12.3,11.83,-167.46,26.7
15126355,3,4,22.38,48.91,-17.68,12.5
17954374,12,29,0.65,-13.21,-172.74,29.7
2573204,3,18,9,50.94,-26.91,10.9
10023988,1,1,14.2,21.7,-158.1,24
19689386,6,21,4,-22.01,112.57,25
10859689,9,26,0,56.06,-132.7,
2955980,3,30,22.8,21,-156.4,23.3
16023917,3,31,2,5,-110.09,28.2
19173692,1,5,2,-41.3,174.5,14
19344961,1,10,2,36.9,-75.7,
10115523,1,4,1.5,40.44,-179.87,11.5
16914031,3,28,12.92,15.52,124.95,27.4
5055570,1,2,4.33,27.2,-82.9,
16744244,8,22,16,51,-13.4,16.4
19610470,3,18,0.93,36.2,-73.2,22.9
