,id,month,day,hour,latitude,longitude,sea_surface_temp
3707,6161472,5,5,17.5,-29.73,63.71,22.6
8370,15683936,5,21,23.0,-43.6,64.06,15.2
8076,15196357,2,6,12.83,-23.24,64.32,25.7
3001,5608824,10,19,5.33,-36.4,64.48,14.6
9654,621806,10,19,1.33,-36.42,64.51,14.5
2663,10302973,10,9,12.0,-31.49,64.58,18.1
5414,12797826,3,24,12.17,-19.98,64.63,26.8
4623,2206487,2,7,21.67,-54.5,64.66,3.1
8719,15948684,12,29,0.83,-53.35,64.71,2.8
7259,681409,4,21,6.67,-31.85,64.8,21.2
9848,7178171,11,6,23.33,-36.46,64.83,14.6
1529,6853223,3,26,0.0,10.5,64.9,29.1
7152,15075028,2,2,22.83,-24.8,64.92,25.8
3350,17456165,4,14,14.83,-26.28,65.15,25.2
503,15652555,8,20,12.67,-14.61,65.85,26.166666666666668
3421,4652052,8,20,18.0,9.9,66.2,28.3
5284,19581565,1,17,6.47,-24.88,66.25,25.5
244,2373674,7,12,21.17,-22.73,66.42,23.1
1486,19327133,1,9,13.5,-29.02,66.52,23.8
1010,16354191,2,10,8.0,-22.53,66.53,27.7
3094,16900272,10,27,2.17,-37.56,66.56,14.0
5170,18531585,2,16,10.0,-15.49,66.61,29.6
3816,14855028,10,26,16.17,-37.56,66.64,14.1
2926,16177523,2,5,15.0,-20.69,66.69,27.8
1959,5991608,7,31,19.0,-33.82,66.97,25.38
7395,10951332,11,29,13.33,-42.4,67.03,23.496666666666666
9289,314065,7,10,9.0,-3.99,67.21,28.6
5453,19230115,11,7,8.0,-12.19,67.25,26.8
8408,18857960,1,26,9.05,-36.29,67.38,18.3
2313,15273157,5,8,11.33,-0.09,67.48,31.8
1415,19019370,12,31,12.0,-34.51,67.62,17.5
1605,17111018,3,3,16.17,-20.87,67.9,26.4
5487,19628229,4,19,9.0,-12.57,68.03,29.4
3100,18014689,1,31,9.83,8.17,68.18,28.0
5710,16950636,2,29,1.0,-38.47,68.35,25.466666666666665
7042,4556219,3,17,22.67,-30.77,68.38,22.9
2027,19160067,9,4,11.0,-15.1,68.4,25.4
4794,19764658,8,23,6.17,-26.4,68.47,20.7
4026,18115184,3,3,21.0,-13.02,68.55,28.3
189,5728779,2,22,4.17,-48.92,68.71,5.4
6174,3664696,4,21,2.33,-39.19,68.71,15.8
1567,14232419,3,7,14.67,-31.17,68.82,23.1
1163,11226411,10,7,3.0,14.99,68.99,18.68
1898,4616941,12,19,21.0,15.03,68.99,18.830000000000002
2884,18938421,11,28,23.0,-27.19,69.02,22.9
6110,19524796,3,16,17.0,-24.26,69.13,26.2
6691,14287204,6,9,1.5,-46.47,69.16,6.3
8069,4714687,12,22,10.0,-45.15,69.21,12.3
6793,7197490,12,6,18.33,-43.94,69.21,19.666666666666668
8095,17147405,9,4,14.17,-26.32,69.53,21.2
6811,6341130,3,11,1.5,-31.02,69.62,22.4
3124,16470276,6,14,7.83,5.61,69.76,29.6
5641,1852677,2,26,18.0,20.4,69.9,24.0
3436,2961819,12,30,4.5,-35.13,70.0,17.2
51,12246877,10,8,7.27,16.92,70.09,28.5
7758,10538326,2,16,11.0,-40.97,70.38,16.5
8571,9326502,2,10,17.0,-49.7,70.4,6.0
4553,73685,6,3,1.83,20.7,70.47,28.3
8203,8536558,6,17,12.8,16.64,70.55,29.5
6034,10535120,2,16,2.5,-43.11,70.66,15.0
6834,14149237,8,4,21.0,-34.92,70.67,16.0
3158,4370596,1,12,11.33,-22.72,70.69,26.4
3118,9394002,10,12,21.0,17.38,70.71,28.6
9051,19625438,4,19,2.5,-59.38,70.84,0.7
55,10387385,1,12,15.5,17.07,70.85,26.5
7115,1294579,3,9,5.0,9.8,70.9,23.95
7483,18606437,5,18,0.0,16.1,70.9,31.0
9317,18976289,2,29,3.67,-8.75,71.05,28.0
7596,16132436,1,4,5.0,-10.56,71.4,28.9
2435,16283550,3,8,1.17,-9.27,71.55,28.0
2431,13932129,2,28,0.0,-16.58,71.64,28.9
748,9737466,11,23,21.0,-13.82,71.93,27.8
8086,10461987,1,14,13.83,-10.85,72.09,28.6
930,1668262,12,21,6.0,10.34,72.19,29.0
9790,10352512,6,11,9.0,10.5,72.28,29.3
4741,7305181,10,9,16.0,21.7,72.4,22.583333333333332
2741,4880776,11,27,3.83,-38.35,72.57,15.3
9533,239440,2,8,2.17,1.42,72.74,26.7
6918,152139,2,5,4.0,-48.23,72.91,6.6
2834,11682364,1,21,5.17,-48.93,72.95,5.6
7698,13695667,8,21,12.0,-33.72,73.04,15.7
3061,13760231,9,23,15.0,8.49,73.11,28.7
6099,13625729,2,19,15.17,-48.15,73.84,6.7
9486,3847462,9,26,11.5,-49.79,74.07,2.1
408,8405794,3,13,2.0,-35.48,74.26,20.1
5894,12459204,9,14,19.0,-31.51,74.48,16.65
3180,14114107,3,3,1.83,-18.35,74.58,28.1
855,12726197,3,22,6.0,-8.7,74.6,29.6
8718,16130481,4,4,19.0,-44.78,74.75,13.3
1761,16865751,10,26,16.67,-5.15,74.8,29.1
9293,11445775,12,14,21.33,-30.54,74.96,21.1
6755,2705543,10,22,23.0,-29.7,74.99,15.366666666666669
7569,18589680,1,17,1.67,-58.29,75.07,0.4
9319,13494003,10,15,0.0,-43.65,75.66,11.7
8443,17733966,6,22,3.17,-33.28,75.76,16.6
328,9798371,6,24,6.17,-33.16,75.86,16.3
6636,13361882,12,11,1.0,-5.9,76.12,28.5
5317,9488444,5,15,4.83,-31.36,76.15,20.2
9441,3069391,12,2,10.0,-32.61,76.17,18.4
8778,11030098,1,1,22.67,-38.89,76.29,16.8
4846,10288661,7,9,13.17,-27.24,76.45,20.1
1023,4157225,3,5,17.0,-34.3,76.5,20.7
8237,16422713,12,13,23.67,-27.91,76.6,22.6
4970,18065084,5,2,4.17,-8.07,76.67,29.2
8941,10408138,1,12,5.17,-50.01,76.7,6.0
2854,5012213,10,1,18.0,8.3,76.7,27.6
9668,13320958,3,10,8.0,2.02,76.72,29.5
6508,7045022,11,2,13.0,-42.21,76.88,11.7
1890,11986338,6,30,4.0,-40.93,76.91,13.3
8912,18686976,6,20,12.17,-29.64,76.92,19.4
9210,4377824,7,12,1.0,-40.85,76.94,13.2
6178,10039474,4,1,16.0,-34.94,76.98,20.7
3471,11818720,9,25,11.0,8.1,77.2,18.2
687,13533219,10,16,22.33,-28.23,77.21,20.4
2140,9170330,7,5,13.17,-32.77,77.35,16.3
3034,16769133,6,23,19.67,-29.02,77.51,19.2
9588,11900702,1,27,3.67,-29.46,77.68,21.6
429,12357314,2,11,0.17,-34.09,77.82,21.2
7298,9505976,9,15,23.33,-28.45,78.02,18.4
6829,5325087,12,10,7.83,-42.01,78.14,12.0
3588,1259935,1,8,11.67,-9.93,78.41,29.6
8486,13359780,2,11,15.0,-33.89,78.45,21.4
1362,12776297,3,24,22.17,-48.66,78.54,6.9
2566,16777839,12,23,14.67,-27.86,78.68,24.4
6398,19856,11,1,4.0,-9.2,78.8,29.4
8474,11469475,4,14,3.0,6.7,78.8,29.0
1968,7511567,1,16,12.0,-34.48,78.88,20.5
5534,14985118,7,30,19.33,-31.02,78.88,17.9
6132,11938574,3,29,2.0,-34.39,79.03,19.3
4656,1061833,3,2,23.0,-36.1,79.2,19.5
8297,404023,11,13,22.0,-46.49,79.48,5.4
6997,666973,1,21,8.33,-6.9,79.6,28.3
9334,14839777,6,25,1.0,-43.8,79.9,10.0
6986,3497848,1,15,21.33,-48.45,79.98,7.1
3964,9907251,12,28,5.39,-1.15,80.0,28.7
5136,1071138,10,3,7.0,-42.97,80.19,11.5
8270,1921192,1,28,23.5,-47.97,80.24,16.580000000000002
357,15629195,2,19,9.67,-49.25,80.3,7.2
5322,7186749,6,6,15.0,-47.22,80.4,20.096666666666668
4015,18201802,8,6,1.0,-8.01,80.44,28.4
4277,7961795,7,29,13.0,-8.01,80.44,28.4
6746,4433235,12,13,15.0,-8.01,80.44,28.5
349,16728432,11,22,9.0,-16.01,80.46,25.9
8620,12870318,7,26,8.0,-16.0,80.47,24.2
9793,11186085,6,6,4.0,-8.01,80.47,28.1
6920,7571044,5,18,1.0,-8.0,80.47,28.1
7387,5662049,2,20,19.0,-8.0,80.48,28.6
9978,10465633,2,14,21.0,-8.0,80.48,29.1
9246,6697052,8,21,21.0,-3.99,80.49,29.3
355,4727413,6,22,3.0,-1.51,80.49,29.4
1007,11524711,8,16,0.0,-1.5,80.49,29.2
8456,18783088,2,23,12.0,-12.01,80.5,28.7
5899,6150303,8,5,15.0,-3.99,80.5,29.3
2998,5025224,3,1,15.0,-12.01,80.51,28.9
5412,150328,2,5,1.0,-3.98,80.51,28.3
5465,9007762,3,31,8.0,-3.98,80.51,29.8
4080,18587542,4,17,4.0,0.12,80.51,29.059999999999995
9159,6106932,5,3,22.0,-3.97,80.52,29.6
2778,5930453,11,29,17.0,-1.5,80.52,28.7
1797,7130472,7,4,4.0,0.11,80.52,28.743333333333336
3450,7154158,1,5,10.0,-12.01,80.53,28.8
1539,8982218,9,30,15.0,-12.0,80.54,28.0
6725,7915175,10,28,1.0,-11.99,80.56,28.3
7683,17073337,10,2,17.0,-11.99,80.56,27.9
5039,17943549,10,28,3.0,-11.98,80.56,28.4
1048,11933815,10,28,13.0,-11.98,80.57,28.4
5275,13580519,10,18,14.0,-11.98,80.57,28.3
6319,3858741,1,26,0.0,-1.1,80.58,29.0
3040,17190434,2,5,19.5,-48.2,80.75,7.2
9258,7316224,1,10,12.0,-49.37,80.85,6.3
6163,4603203,1,19,13.17,-48.0,81.08,6.3
4659,15448979,1,13,23.17,-48.96,81.17,6.3
7055,15622224,10,19,4.67,0.55,81.44,29.3
2274,18020010,5,31,1.0,5.5,81.5,15.45
5283,671707,9,21,16.67,-25.26,81.53,19.9
5613,1930892,6,29,1.0,-46.51,81.62,16.990000000000002
2628,2940877,1,29,6.0,-10.3,81.8,13.04
2905,6483828,9,15,21.33,-34.03,81.81,14.6
3589,9405645,3,12,19.0,-49.53,81.82,5.7
3856,10366822,11,11,18.0,-46.96,81.87,5.6
9457,14400524,1,12,23.0,-51.02,82.39,6.1
4906,12512256,1,16,16.67,-51.1,82.64,6.0
1456,12546461,2,17,12.67,-38.17,82.64,18.4
994,5534436,1,17,22.5,-49.03,82.65,7.7
7272,4892318,3,27,12.5,-54.9,82.66,2.8
3005,1826889,1,26,1.17,-49.07,82.72,6.9
9163,151947,3,5,14.0,-2.7,82.8,29.4
6060,17528423,10,16,14.17,14.17,82.95,29.5
8985,13460387,1,14,3.17,-51.21,83.13,5.3
2910,2655687,11,20,11.0,-40.61,83.39,12.2
1335,17427194,1,13,16.95,-52.1,83.43,4.4
1381,19824357,7,25,4.69,-53.71,83.51,0.6
2549,11789335,11,24,2.0,-40.27,83.63,12.1
3812,14129310,9,4,13.83,1.17,83.77,29.0
3327,652094,4,20,6.0,-2.5,83.8,15.74
8898,19390647,1,11,10.67,-49.42,83.83,6.8
3026,9653782,6,20,7.0,-1.9,84.0,30.2
6766,4812152,7,25,11.0,-47.86,84.15,16.806666666666665
2677,10055307,2,2,1.0,-47.65,84.19,7.6
5809,9298607,1,9,11.0,-47.23,84.41,11.2
9398,9474132,3,15,11.9,-12.74,84.59,29.3
2277,17117077,11,3,17.0,-43.56,84.75,11.6
2104,724550,9,23,16.17,13.62,84.78,29.0
8305,12295011,1,9,1.17,0.81,84.8,28.7
5418,3227580,2,7,9.67,-48.06,85.08,8.6
965,8606091,7,19,19.5,-44.03,85.19,19.45
6345,15300166,2,9,8.33,-30.3,85.23,22.4
9889,8563380,11,17,12.0,-30.54,85.37,19.8
3462,19141910,2,4,6.67,-47.27,85.38,8.2
341,15088762,5,2,12.0,-2.9,85.4,31.0
166,8826897,7,25,21.5,-32.3,85.59,16.5
6794,13951639,10,29,15.0,-21.75,85.96,22.7
6458,12082429,3,3,13.8,-26.49,86.09,23.6
7129,11721596,4,22,10.17,-25.27,86.1,23.2
5057,10021865,6,1,14.5,-12.19,86.25,23.020000000000003
5936,5981437,5,30,21.33,-11.83,86.35,30.4
6743,12741814,6,23,0.67,-36.63,86.39,15.2
6865,8234270,8,7,15.0,11.01,86.51,25.304000000000002
8611,10926593,11,28,3.0,11.03,86.52,28.5
9179,11793404,10,24,12.0,10.99,86.53,29.4
6124,15740607,4,22,8.17,-48.0,86.54,21.400666666666666
8293,19143585,1,4,4.0,-44.95,86.62,11.7
7514,3936906,10,29,18.33,-30.99,86.62,16.4
2251,7300109,8,9,4.17,-29.44,86.65,17.1
2637,19963432,12,29,22.33,12.65,86.69,29.4
4444,3029545,7,1,23.67,-2.37,86.72,18.720000000000002
563,14090388,11,3,1.33,-30.84,86.76,18.5
602,6259227,4,8,20.17,-48.48,86.82,22.886666666666667
4490,1746246,10,23,0.5,-40.38,86.84,12.2
1943,10464849,5,14,20.17,0.15,86.96,30.0
2827,7302735,8,9,8.17,14.83,87.0,28.5
8826,15837201,2,25,21.17,-2.29,87.26,28.5
9805,13291260,8,9,11.5,-24.72,87.33,20.4
7438,3845249,8,26,8.17,13.65,87.37,28.7
5329,14880838,2,27,19.17,9.27,87.56,28.4
87,3751109,12,23,1.0,-41.55,87.57,13.4
1675,16630847,5,19,22.0,1.27,87.6,30.4
4385,10085725,3,3,0.17,-0.91,87.61,29.0
2434,8413506,9,13,6.5,-37.26,87.62,13.7
1843,8449156,9,14,22.5,-37.37,87.81,13.1
2370,851269,1,26,3.0,-50.84,87.9,6.2
5477,16586097,11,18,18.0,16.51,87.99,12.875
9560,14017342,10,31,0.0,16.51,87.99,12.66875
6375,18421497,10,12,10.17,-29.27,88.01,18.5
8830,12332614,12,10,15.0,16.52,88.01,14.68125
5496,12334527,4,10,3.0,16.49,88.02,18.5375
2102,19470260,2,14,14.0,16.51,88.03,18.463749999999997
3930,4798566,5,25,9.33,-11.23,88.17,18.31375
8711,4755808,1,23,0.0,-0.9,88.2,28.3
8763,9907419,10,28,18.5,-40.19,88.32,12.3
579,18955852,6,29,11.0,-33.84,88.42,17.6
4657,3303778,1,10,18.0,-44.69,88.54,11.7
9470,1802517,6,25,2.0,-33.36,88.65,18.0
6335,10420720,11,13,0.95,-42.45,88.76,11.7
970,1191778,7,6,14.0,7.99,88.99,28.4
1098,1473896,3,15,12.33,-22.94,89.02,25.9
2989,18122581,3,3,3.5,-48.74,89.19,8.8
2184,16146480,4,4,23.17,-49.84,89.2,20.7
8526,9807281,9,25,3.5,-37.04,89.3,12.4
1190,18483177,7,14,10.67,-25.03,89.4,20.0
4761,7277482,8,9,11.83,11.45,89.46,28.7
3414,1987696,5,31,4.83,17.18,89.48,30.0
7315,13025982,6,1,2.67,-31.24,89.54,19.4
6298,12093969,6,3,0.02,18.03,89.54,30.1
4358,13841059,3,26,4.0,3.98,89.58,29.5
4949,560028,1,18,15.0,3.98,89.58,29.2
5876,563739,4,18,2.0,3.97,89.59,29.8
1690,7227998,11,7,6.0,18.17,89.66,24.95
4848,4114094,2,4,0.0,-48.4,89.72,7.5
1515,1696656,12,22,4.0,-21.4,89.72,25.7
5821,10212993,8,7,14.0,15.6,89.73,28.0
9903,20003185,6,30,6.0,17.97,89.74,24.8
8812,618016,6,19,11.0,-0.01,89.79,29.6
2273,12733150,10,22,22.0,-0.01,89.8,29.2
3399,1519243,12,16,4.0,0.0,89.8,28.8
4886,2259955,8,8,7.0,0.0,89.8,29.5
6549,17048958,12,1,20.0,-0.01,89.82,28.6
8487,19459216,5,14,17.67,-31.08,89.91,20.8
1616,9453338,6,14,8.0,14.98,89.92,29.3
6985,2868646,3,27,16.0,14.98,89.92,29.3
175,5352414,12,11,19.0,14.98,89.93,27.9
7117,4043804,6,2,14.0,14.98,89.93,30.0
4722,13291913,8,9,19.0,-16.41,89.96,28.983333333333334
6428,14856760,2,26,18.0,-2.9,90.0,27.5
1973,11250340,4,8,17.0,12.0,90.0,30.1
5737,348,4,1,13.0,12.0,90.0,29.1
9402,11052753,12,2,1.0,1.56,90.03,29.466666666666665
2440,5660976,5,20,16.0,-1.63,90.08,29.8
7857,6869931,3,27,18.0,1.58,90.08,30.2
9126,16295624,2,9,8.0,1.58,90.08,30.1
8172,16198777,3,6,12.0,1.58,90.09,29.3
3165,5056829,1,2,3.0,-1.61,90.11,28.6
5180,11123871,9,4,5.0,-28.11,90.34,18.9
4432,19306266,6,9,16.67,-30.12,90.36,19.1
5002,17959185,3,29,12.83,-32.75,90.43,21.2
3708,11891128,11,27,10.5,6.06,90.46,29.4
9572,15217617,4,6,10.0,-34.88,90.49,21.15
7819,15206598,6,6,2.0,2.9,90.5,29.9
6120,10245906,9,8,5.0,-28.13,90.6,19.7
1485,18348943,3,10,14.5,-49.33,90.65,7.6
3773,14165797,4,5,8.83,-32.07,90.65,21.5
1063,4850988,2,26,22.33,0.06,90.73,29.2
9335,16824028,1,25,7.33,-2.0,90.75,28.8
2064,17052760,10,1,18.0,11.54,90.83,28.2
4222,1859778,6,27,13.0,-43.94,90.86,11.2
3581,16915819,4,28,7.27,-36.32,90.88,17.5
7827,17382595,5,11,14.5,-12.38,90.91,21.575
8844,8611267,6,19,18.17,-48.12,90.93,19.91875
7717,18913035,5,27,0.5,2.59,90.99,18.878750000000004
7131,11494396,3,15,23.17,2.81,91.25,29.4
9745,14489136,4,15,5.0,-0.08,91.45,19.499499999999998
4787,502174,2,16,19.0,-52.5,91.49,6.0
4719,6267215,5,8,7.67,-12.39,91.5,19.719900000000003
4509,3461983,1,14,18.67,-28.76,91.6,23.3
8954,3559505,5,17,20.67,2.96,91.65,19.586650000000002
8814,7669578,10,21,23.0,-26.97,91.83,20.4
8978,1296140,10,9,6.0,-29.66,92.05,18.8
5723,11479687,10,15,22.67,16.37,92.18,29.3
4097,1467298,4,15,16.83,-33.31,92.25,19.9
1520,16143903,9,4,18.0,3.5,92.4,26.0
3929,9927472,6,28,12.0,11.59,92.6,28.4
6849,3246731,7,8,16.83,-29.6,92.62,22.279999999999998
6817,17969594,1,29,18.0,-48.95,92.73,7.6
7178,9446549,5,14,3.75,-6.31,92.99,29.5
6079,11117878,9,4,2.67,-20.22,93.02,22.095
476,4317101,12,10,14.0,-12.02,93.07,23.479
1971,1152537,12,5,17.67,-40.91,93.08,27.229
1875,5450703,8,14,19.17,1.77,93.09,29.0
753,12220564,10,7,14.72,5.83,93.13,29.2
6111,14253346,5,8,7.27,1.82,93.14,30.1
330,18606707,5,18,1.0,-11.9,93.26,28.4
1444,11273381,12,8,9.0,-11.9,93.26,28.5
6774,12800175,7,24,10.0,-11.9,93.26,28.0
8675,17153998,6,4,11.0,-11.9,93.26,27.8
3931,6498947,8,15,12.0,-11.9,93.27,27.5
4736,9270964,7,8,20.0,-44.52,93.42,26.025
9570,2453004,3,14,15.67,-49.49,93.47,26.225
8447,3358724,7,11,23.0,-44.55,93.47,23.125
5733,12781538,6,24,16.67,-27.33,93.58,20.8
8583,12525638,5,16,17.0,-10.56,93.59,29.0
7517,1640758,4,20,1.17,-44.82,93.72,9.2
8648,17560261,11,17,6.5,-40.37,93.79,11.7
8251,14138669,3,4,20.0,-46.41,93.96,9.2
7686,7720966,6,22,10.67,-28.62,93.98,19.8
5201,17227350,3,7,0.0,10.5,94.02,10.625
2671,12372417,2,11,2.0,10.52,94.02,12.825
9746,19734057,3,22,11.67,-56.97,94.2,1.8
3476,5040626,4,2,14.17,-4.16,94.66,16.991666666666667
7578,11463385,11,14,4.67,-23.98,94.83,22.7
165,14665669,9,20,20.0,-7.99,95.0,26.7
3469,17823578,10,25,13.0,-7.98,95.0,27.3
5081,3299656,11,9,8.5,-8.03,95.01,27.316666666666663
7025,5910322,4,28,23.0,-1.11,95.03,30.5
5058,15681219,1,20,8.0,-5.04,95.06,28.5
3369,8748421,1,23,4.0,-5.04,95.07,28.2
6372,14581152,1,18,9.0,-8.09,95.08,28.7
3098,10213065,3,7,19.0,-5.04,95.08,28.4
2945,165776,5,6,21.0,-5.04,95.1,29.7
4152,15566441,5,17,17.0,-5.04,95.11,29.6
2490,6412412,5,13,2.5,-9.07,95.48,25.466666666666665
1641,14552217,1,17,19.83,-48.03,95.59,7.7
1194,2895674,2,28,21.0,-1.27,95.6,29.2
1342,13542247,3,16,1.67,-3.77,95.8,28.2
3576,18144565,12,4,7.67,-24.45,95.84,23.0
8491,5322289,3,10,9.0,-48.13,95.89,7.2
7630,11861317,11,26,1.5,-40.13,96.38,12.1
7418,3740425,5,23,11.5,-11.66,96.43,17.866666666666667
6911,9833616,2,25,6.0,-7.9,96.5,28.2
7761,17862349,1,26,6.0,-16.22,96.53,27.8
3037,10898076,12,27,13.0,-46.03,96.54,8.9
940,9715764,1,22,14.33,-39.09,96.62,14.9
9379,5177340,3,6,21.67,-5.48,96.73,28.2
7373,3048816,1,2,12.15,-39.7,96.76,13.9
3919,18397039,3,12,18.0,-45.37,96.81,10.7
3811,5514763,5,16,8.0,-2.52,96.82,17.9
1510,4114692,3,4,13.0,-47.83,96.99,7.3
4140,14369171,4,11,0.0,5.5,97.3,16.73333333333333
6208,17410912,5,12,1.67,-7.4,97.35,29.4
6798,2431977,3,14,17.0,-49.95,97.49,5.8
4608,4748639,4,23,17.67,-4.28,97.92,29.3
6534,5693221,5,21,3.17,-33.57,97.98,18.5
3377,16552227,12,17,13.33,-16.59,98.13,26.4
1365,16303927,4,9,9.33,-3.32,98.31,30.0
8966,18998715,5,30,12.0,-51.25,98.34,23.61666666666667
4330,3263054,4,8,12.0,4.6,98.8,30.5
387,5266980,2,8,16.67,-4.5,98.82,28.8
2019,17460253,3,14,18.0,-48.82,98.86,7.5
6451,12168102,4,5,21.0,-14.06,98.9,28.5
2707,17169588,5,5,21.68,-32.86,98.95,17.8
8932,15599667,5,18,16.67,-8.01,99.16,16.525
3179,13387805,6,12,16.95,-40.65,99.25,12.3
1080,4970466,7,30,13.67,-16.52,99.29,20.705000000000002
6967,15816876,7,25,23.0,-51.14,99.33,21.286
3802,15390616,6,12,15.67,-12.13,99.33,28.3
2553,2356970,4,11,4.0,-14.3,99.38,28.6
4401,10125245,6,4,12.5,-11.59,99.5,22.264333333333337
5084,14925260,11,28,16.0,4.1,99.6,30.0
4204,17831287,3,25,2.0,-49.2,99.67,6.8
5049,17786976,7,24,9.73,-28.59,99.8,18.6
3746,14197200,5,6,12.0,5.8,99.8,17.916666666666668
1990,14649459,11,20,17.0,-24.8,99.94,22.8
2644,8378354,4,12,20.67,-47.44,100.15,7.1
1620,717089,11,22,5.33,-26.34,100.2,22.2
5469,6608157,6,19,7.67,-46.67,100.28,16.04
2079,19464539,8,14,23.0,-27.64,100.37,20.2
2674,13355009,6,11,16.0,3.2,100.7,15.623333333333335
6171,10823838,3,25,17.0,-47.97,100.88,7.9
95,7051308,1,2,11.0,-30.98,100.91,19.9
8415,16510037,1,15,7.5,-48.74,101.34,7.5
2605,18371233,8,11,1.17,-33.89,101.36,16.2
4645,1592152,9,18,11.0,-46.31,101.5,7.4
402,1076964,7,3,18.5,-16.26,101.89,12.65
3066,5428646,12,13,4.67,-27.21,102.19,20.6
1474,18444189,7,13,15.17,-33.86,102.29,17.2
7676,8857412,3,26,8.67,-49.71,102.5,7.0
6928,2409401,1,13,15.0,-59.85,102.61,0.7
3890,6418779,4,13,4.0,1.8,102.7,30.1
8857,8238605,11,7,12.67,-29.63,102.86,18.7
1057,14290169,12,9,12.2,-27.67,103.35,20.8
9711,19251333,2,7,15.0,-34.95,103.45,19.2
6763,5798842,3,25,16.0,-48.1,103.5,6.4
7424,14563549,11,17,13.0,-31.11,103.69,19.7
7095,3829874,12,26,22.85,8.82,103.88,29.0
5838,7227550,10,7,22.0,-30.12,104.13,18.4
9127,15889379,4,27,12.33,-45.08,104.2,10.3
469,13517676,3,16,18.5,-49.83,104.28,6.2
1152,18490590,12,14,4.0,1.5,104.4,30.1
2591,4378062,11,12,7.33,-25.78,104.5,21.3
551,16363909,11,11,21.38,-17.21,104.66,26.3
2050,19153941,5,4,4.83,-31.47,104.74,19.9
2182,10817073,9,25,17.5,-41.51,104.76,10.4
3062,16327698,2,10,18.0,-6.7,104.8,16.083333333333332
4221,11664621,9,20,1.0,-27.43,105.07,20.1
4801,12731641,3,22,23.0,-44.28,105.11,12.5
5456,7747809,1,23,10.5,-49.46,105.13,7.3
4586,694496,9,22,11.0,-29.2,105.63,19.4
6589,6931657,2,29,3.0,-49.19,105.78,7.4
6473,19762438,9,23,17.0,-27.99,105.85,20.0
5490,8012914,6,1,20.0,-30.69,106.13,19.5
8106,8773790,5,24,17.5,-54.16,106.36,20.78
3771,11265824,8,8,8.17,-46.51,106.62,24.44666666666667
3522,11847820,9,26,18.0,-5.2,106.7,30.0
7177,3766902,3,24,18.0,-21.35,106.78,27.0
630,17372370,11,11,15.0,5.2,106.8,29.4
510,16582469,3,17,0.0,5.7,107.0,28.0
9599,1081851,8,3,18.0,-33.3,107.1,15.5
6838,18943693,3,28,13.0,-44.94,107.14,12.5
1595,2431644,9,14,20.0,-30.22,107.19,20.0
608,11750324,10,23,7.0,-27.08,107.32,20.7
7664,13187287,6,6,1.0,-18.39,107.39,26.7
8129,17278720,1,8,1.33,-41.15,107.45,13.1
9548,18302306,1,9,21.83,-48.01,107.73,7.6
8100,4448079,6,14,16.0,-23.31,107.79,24.3
7520,10790062,12,24,7.0,-60.59,107.99,1.9
1294,2410921,7,13,12.0,-23.23,108.04,22.8
8070,11096987,9,3,5.67,-50.61,108.18,20.919999999999998
7006,15923243,5,28,11.0,-17.25,108.2,27.3
5302,7949396,12,29,14.0,6.9,108.2,28.3
2387,8035447,5,1,13.5,-48.73,108.21,23.72
9602,6854053,6,26,15.0,16.12,108.21,32.4
1705,6196712,1,6,14.23,-41.09,108.37,14.1
4831,16494558,10,15,13.78,-29.08,108.75,19.3
1736,1098185,11,3,18.0,-17.3,108.8,28.2
7584,12515073,12,16,17.0,-32.86,108.95,19.2
54,7799743,4,25,18.5,-47.35,108.98,7.6
4541,17887418,11,27,15.0,-29.85,109.19,19.3
6023,16406003,12,12,22.0,-18.8,109.27,25.5
4273,18904544,12,27,19.0,-26.41,109.33,22.0
5055,13305209,11,9,15.0,-33.07,109.34,18.9
7603,13778015,12,24,17.33,-34.35,109.42,19.7
1786,1991174,8,31,19.0,-48.03,109.5,19.966666666666665
3729,533324,8,17,22.0,-43.18,109.5,10.5
6424,12814398,12,25,23.33,-34.35,109.66,19.7
8771,19450590,7,13,0.0,10.4,109.7,29.0
1683,19529200,5,16,17.0,9.7,109.8,28.8
6931,4459850,3,14,6.0,11.9,109.8,30.1
8253,9997108,3,31,3.0,-19.64,109.89,28.6
9968,12196434,11,6,15.33,-33.83,110.01,16.3
1740,15440223,5,13,22.0,-21.11,110.05,27.4
1553,5005724,5,31,11.0,10.6,110.1,30.9
5236,7052688,4,2,11.0,-39.82,110.15,15.1
1667,4149463,10,5,4.0,-45.52,110.16,10.0
7187,13441873,6,13,13.17,-47.0,110.27,17.833333333333332
9519,8161546,1,5,17.67,-45.52,110.35,11.2
4284,15477869,11,14,10.0,-23.91,110.43,21.7
1953,5444937,8,14,11.23,-33.0,110.47,18.1
8682,16770777,12,23,11.0,-53.78,110.52,3.9
9514,16258863,8,8,10.35,-33.05,110.58,18.2
4352,9547751,7,17,12.67,-46.87,110.76,15.4
6164,17169535,3,5,16.0,-45.84,110.86,12.4
4806,2681143,10,21,22.0,-31.02,110.87,18.4
239,12960975,10,29,10.35,-26.66,110.96,21.4
1438,8140772,1,4,21.0,-46.63,111.07,10.5
9154,3780920,11,24,0.0,12.5,111.2,28.0
2111,10334282,9,10,13.85,13.09,111.29,29.0
4064,10614630,9,19,2.0,-32.7,111.38,18.0
941,12451791,1,14,12.1,18.21,111.5,23.9
8350,18927336,11,28,2.28,18.84,111.65,27.1
4489,9265101,4,8,17.13,-35.95,111.69,19.8
